CODE SECTION,CODE TYPE,StatuteLiteral,OFFENSE LEVEL,EnactDate,RepealAmendDate,_section,_subparts,_subdivision,_paragraph,_subparagraph,_clause
8047(C)(1),FG,COMM FISHER TRNSP LIC VIO,M,19970401,99999999,8047,(C)(1),(C),(1),,
8050,FG,NO LANDNG REC:COMRCL FISH,M,19810630,99999999,8050,,,,,
8101(A),WI,SELL/ETC D/WPN:MNTL PERSN,F,19941130,99999999,8101,(A),(A),,,
8101(B),WI,SELL/ETC F/ARM:MENTL PRSN,F,19941130,99999999,8101,(B),(B),,,
8103(A)(1),WI,POS/ETC F/ARM/DW:MDO PRHB,F,19860101,99999999,8103,(A)(1),(A),(1),,
8103(F)(1),WI,WPN RESTRICTION:MNTL PRSN,F,19900627,99999999,8103,(F)(1),(F),(1),,
8103(F)(1)(B),WI,WPN RESTRICTION:MNTL PRSN,F,20200101,99999999,8103,(F)(1)(B),(F),(1),(B),
8103(F)(1)(B),WI,WPN RESTRICTION:MNTL PRSN,M,20190101,99999999,8103,(F)(1)(B),(F),(1),(B),
8103(I),WI,F/A ETC RSTRCTN:MNTL -5YR,M,20150101,99999999,8103,(I),(I),,,
8103(I),WI,F/A ETC RSTRCTN:MNTL -5YR,F,20150101,99999999,8103,(I),(I),,,
8214.2(A),GC,NOTARY ACT:W/INT DEFRAUD,F,20080101,99999999,8214.2,(A),(A),,,
8218,FG,INJ/ETC SPEC SMALL SALMON,M,19570911,99999999,8218,,,,,
8227.1(A),GC,FRAUD:REP AS A NOTARY PUB,M,19780101,99999999,8227.1,(A),(A),,,
8227.1(B),GC,FRAUDULNT ADV AS A NOTARY,M,19780101,99999999,8227.1,(B),(B),,,
8227.1(C),GC,PURPORT AS NOTARY PUBLIC,M,19780101,99999999,8227.1,(C),(C),,,
8227.3,GC,NON-DULY NOTARY:MORTGAGE,F,19850101,99999999,8227.3,,,,,
8252,FG,SPINY LOBSTER -3.25 INCH,M,19610101,99999999,8252,,,,,
8278,FG,TAK/ETC -SIZE DUNGNS CRAB,M,19850101,99999999,8278,,,,,
8394,FG,TAKE SWORDFISH W/O PERMIT,M,19740620,99999999,8394,,,,,
8399.1(A)(2),FG,DIST 10:SQUID VIOLATION,M,19930101,99999999,8399.1,(A)(2),(A),(2),,
8550(A),BP,PRAC PEST CONTROL W/O LIC,M,19860101,99999999,8550,(A),(A),,,
8603,FG,USE/ETC NET/ETC:TAKE FISH,M,19570911,99999999,8603,,,,,
8623(A),FG,UNLAW USE OF PURSE SEINE,M,19880101,99999999,8623,(A),(A),,,
8625(A),FG,ILLEGAL SIZE NET USED,M,19890815,99999999,8625,(A),(A),,,
8634,GC,EMERG CURFEW VIOLATION,M,19701123,99999999,8634,,,,,
8665,GC,STATE OF EMERGENCY VIOL,M,19840101,99999999,8665,,,,,
8670.64(A)(3),GC,KNWLY CAUSE OIL SPILL WTR,F,20140620,99999999,8670.64,(A)(3),(A),(3),,
8670.64(C)(2)(D),GC,KNWLY FAIL CONTGNCY PLAN,F,20140620,99999999,8670.64,(C)(2)(D),(C),(2),(D),
8685.5,FG,TAKE SALMON/ETC:GILL NETS,M,19800711,99999999,8685.5,,,,,
8685.6,FG,SELL FISH TAKEN BY GILNET,M,19800711,99999999,8685.6,,,,,
8726,HS,VIOL ENDOWMENT CARE PROVI,M,19400101,99999999,8726,,,,,
8803,VC,DLR SURRENDER LICENSE,M,19910101,99999999,8803,,,,,
8804,VC,REG/ETC VEH FOREN JURSDTN,M,19840101,99999999,8804,,,,,
8880.52,GC,SELL/ETC LOTRY TKS TO MNR,M,19850930,99999999,8880.52,,,,,
9002(A),FG,TAMPER W/MARKED TRAPS,M,19940101,99999999,9002,(A),(A),,,
9027.5(A)(3),FG,FISHING LINE BUOY VIOL,M,19960101,99999999,9027.5,(A)(3),(A),(3),,
9029,FG,FISH/LINE VIOL:SPEC DIST,M,19900101,99999999,9029,,,,,
9051,GC,CRIME AGAINST LEGISLATURE,M,19430804,99999999,9051,,,,,
9149.33(A),GC,LEG USE AUTH TO INTERFERE,M,20180205,99999999,9149.33,(A),(A),,,
9149.34,GC,RETAL AGNST LEGIS EMP,M,20180205,99999999,9149.34,,,,,
9400,VC,COMMERC VEH WGHT FEES DUE,I,20190101,99999999,9400,,,,,
9400.1(F),VC,FAIL TO DISPLAY WGT DECAL,I,20060101,99999999,9400.1,(F),(F),,,
9406,VC,FAIL TO REP WT ALTER/ETC,I,19590918,99999999,9406,,,,,
9850,VC,OPR UNDOC VES W/O NUMBERS,I,19880101,99999999,9850,,,,,
9853.2,VC,UNDOC VES FAIL DISPL #,I,19880101,99999999,9853.2,,,,,
9866,VC,IMPROPER #:UNDOC VESSEL,I,19701123,99999999,9866,,,,,
9884.6(A),BP,AUTO REPAIR DLR LIC VIOL,M,19860101,99999999,9884.6,(A),(A),,,
9884.8,BP,INVOICE FRAUD,M,19720304,99999999,9884.8,,,,,
9884.9(A),BP,EST/ETC VIOL:AUTO REPAIR,M,19790101,99999999,9884.9,(A),(A),,,
9889.20,BP,VIOL AUTO REPAIR ACT,M,20110101,99999999,9889.20,,,,,
10085.5,BP,ADV FEE/SECURE LOAN,M,19980828,99999999,10085.5,,,,,
10139,BP,ACT/ETC RELATR/ETC:NO LIC,M,19430804,99999999,10139,,,,,
10153.1,BP,ID FRAUD:EXAMINATION/APPL,M,19790101,99999999,10153.1,,,,,
10167.11(A),BP,FALSE ADV/ETC:RENTAL LIST,M,19940101,99999999,10167.11,(A),(A),,,
10167.11(B),BP,REFER FALSE/ETC RENTALS,M,19940101,99999999,10167.11,(B),(B),,,
10167.2,BP,RENTAL BUSINES:NO LICENSE,M,19830926,99999999,10167.2,,,,,
10238.6(C),BP,VIOL/ETC REAL ESTATE REGS,F,19610628,99999999,10238.6,(C),(C),,,
10250.52,BP,SEL SUBDIVISION NO PERMIT,F,19970101,99999999,10250.52,,,,,
10500(B),FG,USE/POS PROHIB WPN:REFUGE,M,19570911,99999999,10500,(B),(B),,,
10500(C),FG,CATCH/ETC FISH/ETC:REFUGE,M,19570711,99999999,10500,(C),(C),,,
10500(F),FG,POS/ETC MARINE LIFE:RFUGE,M,19570711,99999999,10500,(F),(F),,,
10501(A),VC,FALSE RPT VEH THEFT,M,19830101,99999999,10501,(A),(A),,,
10552,VC,FALSE REP THEFT TO DECEIV,I,19700101,99999999,10552,,,,,
10750(A),VC,ALTER VEH ID NUMBERS,M,19590918,99999999,10750,(A),(A),,,
10751(A),VC,POS/ETC VEH W/ALTERED NBR,M,19740131,99999999,10751,(A),(A),,,
10752(A),VC,POSS/ETC MFG ID/DEFRAUD,F,19860101,99999999,10752,(A),(A),,,
10752(B),VC,SELL/ETC GOVT/ETC ID#:DEF,F,19860101,99999999,10752,(B),(B),,,
10801,VC,OWN/ETC CHOP SHOP,F,19930908,99999999,10801,,,,,
10802,VC,ALTER/ETC VEHICLE ID NBR,F,19930908,99999999,10802,,,,,
10803(A),VC,BUY VEHS:ID REM:SELL/ETC,F,19930908,99999999,10803,(A),(A),,,
10803(B),VC,POSS VEHS:ID REM:SELL/ETC,F,19930908,99999999,10803,(B),(B),,,
10851(A),VC,VEHICLE THEFT,F,19840101,99999999,10851,(A),(A),,,
10851(A),VC,TAKE VEH W/O OWNER CONSNT,M,19840101,99999999,10851,(A),(A),,,
10851(B),VC,TAKE ONCALL EMERG/ETC VEH,F,19970101,99999999,10851,(B),(B),,,
10851(E),VC,TAKE VEH:NO CNSNT:SPEC PR,F,19970101,99999999,10851,(E),(E),,,
10851.5,VC,THEFT OF BINDER CHAINS,M,19630920,99999999,10851.5,,,,,
10852,VC,TAMPER WITH VEHICLE,M,19590918,99999999,10852,,,,,
10853,VC,MALICIOUS MISCHIEF TO VEH,M,19590918,99999999,10853,,,,,
10854,VC,BAILEE TAMPER W/VEHICLE,M,19590918,99999999,10854,,,,,
10855,VC,EMBEZZLE RENTED VEHICLE,F,19590918,99999999,10855,,,,,
10855,VC,EMBEZZLE LEASED/RENTD VEH,M,19590918,99999999,10855,,,,,
10980(A),WI,FRAUD TO OBTAIN AID,M,19850101,99999999,10980,(A),(A),,,
10980(B),WI,FRAUD:MULTIPLE AID CLAIMS,F,19850101,99999999,10980,(B),(B),,,
10980(C)(1),WI,FRAUD TO OBTAIN AID -$4OO,M,19850101,99999999,10980,(C)(1),(C),(1),,
10980(C)(2),WI,FRAUD TO OBTAIN AID $400+,F,19850101,99999999,10980,(C)(2),(C),(2),,
10980(C)(2),WI,FRAUD:OBTAIN AID $400+,M,19850101,99999999,10980,(C)(2),(C),(2),,
10980(D),WI,FOOD STAMP PROGRAM VIOL,F,19850101,99999999,10980,(D),(D),,,
10980(E),WI,USE/ETC ALTERD FOOD STAMP,F,19850101,99999999,10980,(E),(E),,,
10980(G)(1),WI,FOOD STAMP PROGRAM VIOL,M,19850913,99999999,10980,(G)(1),(G),(1),,
10980(G)(2),WI,FOOD STMP PROG VIOL $400+,F,19850913,99999999,10980,(G)(2),(G),(2),,
10980(G)(2),WI,FOOD STAMP PROG VIO $400+,M,19850913,99999999,10980,(G)(2),(G),(2),,
11010(A),BP,UNFILD NOTE:SELL/ETC:RLTY,F,19850101,99999999,11010,(A),(A),,,
11018.2,BP,SELL W/O PUBLIC REPORT,F,19630920,99999999,11018.2,,,,,
11019(A),BP,REAL ESTATE SALE/ETC VIOL,F,19850101,99999999,11019,(A),(A),,,
11022(A),BP,FALSE/ETC ADV:REAL ESTATE,F,19950101,99999999,11022,(A),(A),,,
11054,WI,FALSE ELIGIBLE STATEMENT,F,19650917,99999999,11054,,,,,
11100(A),VC,RUN/ETC DRIVE SCH W/O LIC,M,19890101,99999999,11100,(A),(A),,,
11100(G)(1),HS,SELL/ETC SPEC SUB:MINOR,M,19900101,99999999,11100,(G)(1),(G),(1),,
11100(G)(2),HS,MINOR ILL POSS SPEC SUB,M,19900101,99999999,11100,(G)(2),(G),(2),,
11100(G)(3),HS,SELL EPHEDRN/ETC:ILL AMT,M,20000101,99999999,11100,(G)(3),(G),(3),,
11100.1(A),HS,FAIL RPT:SPEC SUB:O-O-S,M,19830101,99999999,11100.1,(A),(A),,,
11104(A),HS,FURN 11100(A)HS SUB F/MFG,F,19920831,99999999,11104,(A),(A),,,
11104(C),HS,REC/ETC WIT EVADE RPT REQ,M,19920831,99999999,11104,(C),(C),,,
11104.5,HS,POSS ARTICLS:MFG CNTL SUB,M,19920831,99999999,11104.5,,,,,
11105(C)(10)(A)(IV),PC,DISCL ST SUM CRIM HISTORY,M,20220101,99999999,11105,(C)(10)(A)(IV),,,,
11106(J),HS,SEL/ETC CNTL SUB W/O PERM,M,19920831,99999999,11106,(J),(J),,,
11106(J),HS,SEL/ETC CNTL SUB W/O PERM,F,19920831,99999999,11106,(J),(J),,,
11107.1(A)(2),HS,SELL CHEM:BUYER NO ID/ETC,M,19920831,99999999,11107.1,(A)(2),(A),(2),,
11107.1(B)(1),HS,NO BUYER/SOURCE RECS:CHEM,M,19900101,99999999,11107.1,(B)(1),(B),(1),,
11107.1(B)(2),HS,MFG/ETC NOT KEEP CHEM REC,M,19900101,99999999,11107.1,(B)(2),(B),(2),,
11109,VC,VIOL:UNSAFE DRIVE SCH VEH,M,19590918,99999999,11109,,,,,
11142,PC,FURNISH RECORD ILLEGALLY,M,19750101,20201104,11142,,,,,
11142,PC,FURN RCRD/INFO TO UNAUTH,M,20201105,99999999,11142,,,,,
11143,PC,UNAUTH RECEIVE RECORD/ETC,M,19750101,99999999,11143,,,,,
11149.3,PC,VEND/ETC ILL FURNISH INFO,M,19820922,99999999,11149.3,,,,,
11150,HS,WRITE UNAUTH PRESCRIPTION,M,19730307,99999999,11150,,,,,
11151,HS,PRESC BY UNLICENSED PERSN,M,19730307,99999999,11151,,,,,
11152,HS,NONCONFORM PRESCRIPTIONS,F,19730307,99999999,11152,,,,,
11153(A)(1),HS,ISSUE ILLEGAL C/SUB PRESC,F,19820922,99999999,11153,(A)(1),(A),(1),,
11154(A),HS,PRESCRIBE CNTL SUB,F,19830101,99999999,11154,(A),(A),,,
11154(B),HS,SLICIT/ETC PRESC CNTL SUB,F,19830101,99999999,11154,(B),(B),,,
11155,HS,ILLEGAL CNTL SUB PRESCRIP,F,19730307,99999999,11155,,,,,
11156,HS,GIVE CNTL SUB TO ADDICT,F,19730307,99999999,11156,,,,,
11157,HS,ISSUE FALSE PRESCRIPTION,M,19730307,99999999,11157,,,,,
11157,HS,ISS FALSE/ETC PRESCRIPTN,F,19730307,99999999,11157,,,,,
11159,HS,FAIL TO KEEP DRUG RECORD,M,19730307,99999999,11159,,,,,
11160(A)(1),PC,PRACT FL RPRT F/ARM INJ,M,19940101,99999999,11160,(A)(1),(A),(1),,
11160(A)(2),PC,PRACT FL RPRT ASSLT INJ,M,19940101,99999999,11160,(A)(2),(A),(2),,
11160(B)(1),PC,PRAC FAIL CALL:WOUND/ETC,M,19940101,20201103,11160,(B)(1),(B),(1),,
11160(B)(1),PC,HLTH PRACT FL PHONE RPRT,M,20201104,99999999,11160,(B)(1),(B),(1),,
11160(B)(2),PC,PRAC FAIL WRITE:WOUND/ETC,M,19940101,20201103,11160,(B)(2),(B),(2),,
11160(B)(2),PC,HLTH PRACT FL WRTN RPRT,M,20201104,99999999,11160,(B)(2),(B),(2),,
11160(B)(3),PC,PRACT FL NTFY LE EXPIRED,M,19940101,99999999,11160,(B)(3),(B),(3),,
11161(A),HS,UNAUTH POSS PRESC BLANKS,M,19890101,99999999,11161,(A),(A),,,
11162.5(A),HS,CNTRFEIT PRESCRIP BLANKS,F,19840926,99999999,11162.5,(A),(A),,,
11162.5(B),HS,POSS FAKE PRESCRIP BLANKS,M,19840926,99999999,11162.5,(B),(B),,,
11162.6(C),HS,ATT OBTAIN CNT SUB PRESCR,M,20040701,99999999,11162.6,(C),(C),,,
11166,HS,FILL OUTDATED/ETC PRESCRI,M,19770101,99999999,11166,,,,,
11166,HS,FILL OLD/ETC C/SUB PRESC,F,19770101,99999999,11166,,,,,
11166(A),PC,MNDT RPTR FAL RPT INCDNT,M,18000101,99999999,11166,(A),(A),,,
11167.5(A),PC,VIOL CONFID MANDATED RPTR,M,19840101,99999999,11167.5,(A),(A),,,
11170,HS,CNTL SUB FOR SELF USE,M,19730307,99999999,11170,,,,,
11171,HS,PRESCRIBE CNTL SUB VIOL,M,19730307,99999999,11171,,,,,
11172,HS,ALTER PRESCRIPTION DATE,M,19730307,99999999,11172,,,,,
11172(E),PC,FAIL REPORT CHILD ABUSE,M,19860101,20070101,11172,(E),(E),,,
11173(A),HS,OBTAIN CNTL SUB BY FRAUD,F,19730307,99999999,11173,(A),(A),,,
11173(A),HS,OBTAIN CNTL SUB BY FRAUD,M,19730307,99999999,11173,(A),(A),,,
11173(B),HS,FALSE STATEMENT:PRESCRIP,F,19730307,99999999,11173,(B),(B),,,
11173(C),HS,REP AS DR/ETC:GET C/SUB,F,19730307,99999999,11173,(C),(C),,,
11173(D),HS,FALSE LABEL ON CNTL SUB,F,19730307,99999999,11173,(D),(D),,,
11173(D),HS,FALSE LABEL ON CNTL SUB,M,19730307,99999999,11173,(D),(D),,,
11174,HS,FALSE NAME:GET CNTL SUB,F,19730307,99999999,11174,,,,,
11175,HS,POSS/ETC NONCONFOR PRESC,M,19730307,99999999,11175,,,,,
11175,HS,GET CNTL SUB:N-CONF PRESC,M,19770101,99999999,11175,,,,,
11175,HS,ILL C/SUB PRESC:OBT C/SUB,M,19770101,99999999,11175,,,,,
11180,HS,POSS CNTL SUB W/O PRESC,M,19730307,99999999,11180,,,,,
11190,HS,FAIL KEEP CNTL SUB RECORD,M,19730307,99999999,11190,,,,,
11200,PC,UNLAWFL PLACE OF SALE:LIQ,M,19530909,99999999,11200,,,,,
11207,HS,UNAUTH FIL/ETC C/SUB PRSC,M,19730307,99999999,11207,,,,,
11217,HS,UNAUTH NARCOTIC CENTER,M,19730307,99999999,11217,,,,,
11225(A),PC,BLDG USED F/ILL GAMBLING,M,19540101,99999999,11225,(A),(A),,,
11225(B),PC,BLDG USED AS ILL BATHHSE,M,19540101,99999999,11225,(B),(B),,,
11265(A),WI,FALSE INFO:ANUL AID ALLOT,M,19770630,99999999,11265,(A),(A),,,
11300,PC,SOLICIT VISIT TO GAMB SHP,M,19530909,99999999,11300,,,,,
11302,PC,SLCIT TO CRAFT GAMBL SHIP,M,19540101,99999999,11302,,,,,
11303,PC,TRANSPORT TO GAMBLE SHIP,M,19540101,99999999,11303,,,,,
11304,PC,TRANSP TO CRAFT GMBL SHIP,M,19540101,99999999,11304,,,,,
11307(A),VC,VEH VERFIER FAIL KEEP REC,I,19770101,99999999,11307,(A),(A),,,
11311,PC,VIOL OF ORD FOR ABATEMENT,I,19540101,99999999,11311,,,,,
11311,PC,VIOL OF ORD FOR ABATEMENT,M,19540101,99999999,11311,,,,,
11320,BP,APRAISE FED REALTY:NO LIC,F,19910101,99999999,11320,,,,,
11320,BP,UNLIC APPRAISE FED REALTY,M,19910101,99999999,11320,,,,,
11350(A),HS,POSSESS NARCOTIC CNTL SUB,F,19840101,99999999,11350,(A),(A),,,
11350(A),HS,POSSESS NARCOTIC CNTL SUB,M,20141105,99999999,11350,(A),(A),,,
11350(B),HS,POSSESS METHAQUALONE/ETC,F,19840101,99999999,11350,(B),(B),,,
11350(B),HS,POSSESS MECLOQUALONE/ETC,M,19840101,99999999,11350,(B),(B),,,
11351,HS,POS/PUR F/SALE NARC/C/SUB,F,19860101,99999999,11351,,,,,
11351.5,HS,POSS/PUR COKE BASE F/SALE,F,19870926,99999999,11351.5,,,,,
11352(A),HS,TRANSP/SELL NARC/CNTL SUB,F,19751212,99999999,11352,(A),(A),,,
11352(B),HS,TRANS/SELL NARC BTWN CNTY,F,19900101,99999999,11352,(B),(B),,,
11352.1(B),HS,DISP/ETC DANG DRUG/DEVICE,M,19980923,99999999,11352.1,(B),(B),,,
11353(A),HS,SOLICT/ETC MNR:C/SUB/NARC,F,19920101,99999999,11353,(A),(A),,,
11353(B),HS,HIRE/ETC MNR SEL/ETC CS/N,F,19920101,99999999,11353,(B),(B),,,
11353(C),HS,SEL/ETC CNTL SUB/NARC:MNR,F,19920101,99999999,11353,(C),(C),,,
11353.5,HS,ADL SUP MNR C/SUB:SCH/ETC,F,19890101,99999999,11353.5,,,,,
11353.7,HS,GIVE CNTL SUB TO MNR U/14,F,19890101,99999999,11353.7,,,,,
11354(A),HS,MINOR GIVE MINOR CNTL SUB,F,19731001,99999999,11354,(A),(A),,,
11355,HS,SELL/ETC IN LIEU:CNTL SUB,F,19730307,99999999,11355,,,,,
11355,HS,SELL/ETC IN LIEU:CNTL SUB,M,19730307,99999999,11355,,,,,
11357(A),HS,POSS CONCENTRATE CANNABIS,F,19760101,20161108,11357,(A),(A),,,
11357(A),HS,POS CONCENTRATED CANNABIS,M,19760101,20161108,11357,(A),(A),,,
11357(A),HS,POSS MARIJUANA 28.5- GRMS,I,20161109,99999999,11357,(A),(A),,,
11357(B),HS,POSS MARIJ OVER 28.5 GRAM,I,20161109,99999999,11357,(B),(B),,,
11357(B),HS,POSS MARIJ OVER 28.5 GRAM,M,20161109,99999999,11357,(B),(B),,,
11357(C),HS,POSS MARIJUANA SCHL GRNDS,M,20161109,99999999,11357,(C),(C),,,
11357(D),HS,POSS MARIJUANA SCHL GRNDS,I,20161109,99999999,11357,(D),(D),,,
11357.5(A),HS,POS SYNTHETIC CANNABINOID,M,20130101,20151231,11357.5,(A),(A),,,
11357.5(A),HS,SEL SYNTHETIC CANNABINOID,M,20160101,99999999,11357.5,(A),(A),,,
11357.5(B),HS,POS SYNTHETIC CANNABINOID,I,20160101,99999999,11357.5,(B),(B),,,
11357.5(B),HS,POSS SYNTH CNNBND W/PR,M,20160925,99999999,11357.5,(B),(B),,,
11358,HS,PLANT/ETC MARIJUANA,F,19770101,20161108,11358,,,,,
11358(A),HS,CULTIVATE MARIJ UNDER 18,I,20161109,99999999,11358,(A),(A),,,
11358(B),HS,CULT MARIJ -6 PLANTS/-21,I,20161109,99999999,11358,(B),(B),,,
11358(C),HS,CULTIVATE MARIJ 6+ PLANTS,M,20161109,99999999,11358,(C),(C),,,
11358(D),HS,CULT MARIJ 6+ PLANTS W/PR,F,20161109,99999999,11358,(D),(D),,,
11359,HS,POSS MARIJUANA FOR SALE,F,19770701,20161108,11359,,,,,
11359(A),HS,POSS MARIJ SALE UNDER 18,I,20161109,99999999,11359,(A),(A),,,
11359(B),HS,POSS MARIJUANA FOR SALE,M,20161109,99999999,11359,(B),(B),,,
11359(C),HS,POSS MARIJ FOR SALE W/PR,F,20161109,99999999,11359,(C),(C),,,
11359(D),HS,EMPLOY IND -21 SELL MARIJ,F,20161109,99999999,11359,(D),(D),,,
11360(A),HS,SELL MARIJUANA,F,19731001,20161108,11360,(A),(A),,,
11360(A),HS,SELL/TRNSP/ETC MARIJUANA,I,20161109,99999999,11360,(A),(A),,,
11360(A),HS,SELL/TRNSP/ETC MARIJUANA,M,20161109,99999999,11360,(A),(A),,,
11360(A),HS,SELL/TRNSP/ETC MARIJUANA,F,20161109,99999999,11360,(A),(A),,,
11360(B),HS,TRANPRT/ETC MARIJ 28.5GRM,I,20161109,99999999,11360,(B),(B),,,
11361(A),HS,SELL MARIJUANA TO MINOR,F,19870101,99999999,11361,(A),(A),,,
11361(B),HS,FURNISH MINOR W/MARIJUANA,F,19870101,99999999,11361,(B),(B),,,
11362.3(A)(4),HS,POSS MARIJ DRIVE/RIDE VEH,I,20161109,99999999,11362.3,(A)(4),(A),(4),,
11362.3(A)(7),HS,SMOKE MARIJ WHILE DRIVING,M,20161108,99999999,11362.3,(A)(7),(A),(7),,
11362.4(A),HS,SMOKE/ING MARIJ PUBLIC PL,I,20161109,99999999,11362.4,(A),(A),,,
11362.4(B),HS,SMOKE MARIJ TOBACO PROHIB,I,20161109,99999999,11362.4,(B),(B),,,
11362.4(C),HS,SMOKE/POSS MARIJ SCHL/YTH,I,20161109,99999999,11362.4,(C),(C),,,
11362.4(C),HS,SMOKE/POSS MARIJ SCHL/YTH,M,20161109,99999999,11362.4,(C),(C),,,
11362.4(D),HS,USE SOLVNT NO LIC/CANABIS,F,20161109,99999999,11362.4,(D),(D),,,
11362.4(E),HS,VIOL OF PERSONL CULTIVATN,I,20161109,99999999,11362.4,(E),(E),,,
11362.4(F),HS,VIOL OF PERSONL CULTIVATN,I,20161109,99999999,11362.4,(F),(F),,,
11362.77(A),HS,QUAL PATNT POS 8+ OZ MARJ,M,20040101,99999999,11362.77,(A),(A),,,
11363,HS,PLANT/GROW/PROCESS PEYOTE,F,19770701,99999999,11363,,,,,
11364,HS,CNTL SUB PARAPHERNALIA,M,19730307,20130101,11364,,,,,
11364(A),HS,POSS UNLAW PARAPHERNALIA,M,19730307,20111231,11364,(A),(A),,,
11364(A),HS,POSS UNLAW PARAPHERNALIA,M,20150101,99999999,11364,(A),(A),,,
11364.1(A),HS,POSS UNLAW PARAPHERNALIA,M,20120101,20141231,11364.1,(A),(A),,,
11364.5(A),HS,SELL/ETC DRUG PARAPH:-18,M,19810101,99999999,11364.5,(A),(A),,,
11364.5(B),HS,BUS LET -18 SEE DRUG PARA,M,19810101,99999999,11364.5,(B),(B),,,
11364.7(A),HS,DELIVER/ETC DRUG PARAPHNL,M,19830101,99999999,11364.7,(A),(A),,,
11364.7(B),HS,MFG DRUG PARA:INT:DEL/ETC,F,19920101,99999999,11364.7,(B),(B),,,
11364.7(C),HS,DEL/ETC DRUG PARAPH MINOR,M,19920101,99999999,11364.7,(C),(C),,,
11365(A),HS,VISIT WHERE CNTL SUB USED,M,19920101,99999999,11365,(A),(A),,,
11366,HS,KEP PLACE:SEL/ETC N/C/SUB,F,19920101,99999999,11366,,,,,
11366,HS,KEP PLACE:SEL/ETC N/C/SUB,M,19920101,99999999,11366,,,,,
11366.5(A),HS,RENT/ETC:SEL/ETC CNTL SUB,F,19860101,99999999,11366.5,(A),(A),,,
11366.5(A),HS,RENT/ETC:SEL/ETC CNTL SUB,M,19860101,99999999,11366.5,(A),(A),,,
11366.5(B),HS,RENT ROOM:SELL CNTL SUB,F,19860101,99999999,11366.5,(B),(B),,,
11366.6,HS,USE ROOM TO SELL CNTL SUB,F,19860101,99999999,11366.6,,,,,
11366.7(B),HS,SELL DRUG/ETC:ILL MFG/ETC,F,19910101,99999999,11366.7,(B),(B),,,
11366.8(A),HS,USE/ETC CMPRTMNT:CNTL SUB,F,19940101,99999999,11366.8,(A),(A),,,
11366.8(B),HS,BLD FALS BOX:VEH:CNTL SUB,F,19940101,99999999,11366.8,(B),(B),,,
11368,HS,FORGE NARCOTIC PRESCRIP,F,19730307,99999999,11368,,,,,
11368,HS,FORGE NARCOTIC PRESCRIP,M,19730307,99999999,11368,,,,,
11370.1(A),HS,POSS CNTL SUB WHILE ARMED,F,19900101,99999999,11370.1,(A),(A),,,
11370.2(A),HS,PR C/S CONV:11351-11352HS,X,19860101,99999999,11370.2,(A),(A),,,
11370.2(B),HS,PR C/S CONV:11378.5-11383,X,19860101,99999999,11370.2,(B),(B),,,
11370.2(C),HS,PR C/S CONV:11378-11379HS,X,19860101,99999999,11370.2,(C),(C),,,
11370.6(A),HS,POSS $ FROM SALE CNTL SUB,F,19890101,99999999,11370.6,(A),(A),,,
11370.9(A),HS,REC/ETC/CNCL/ETC $+:C/SUB,F,19930101,99999999,11370.9,(A),(A),,,
11370.9(B),HS,CONCL/ETC PROFT/ETC:C/SUB,F,19930101,99999999,11370.9,(B),(B),,,
11370.9(C),HS,TRNS/ETC/HID/ETC $+:C/SUB,F,19930101,99999999,11370.9,(C),(C),,,
11371,HS,PRESCRIP VIOL:INDUCE MINR,F,19730307,99999999,11371,,,,,
11371.1,HS,OBTAIN CNTL SUB:USE MINOR,F,19870101,99999999,11371.1,,,,,
11374.5(A),HS,ILL DISP HAZ C/SUB/WASTE,F,19870101,99999999,11374.5,(A),(A),,,
11375(B)(1),HS,POSS F/SALE DES CNTL SUB,F,19850101,99999999,11375,(B)(1),(B),(1),,
11375(B)(1),HS,POSS F/SALE DES CNTL SUB,M,20020101,99999999,11375,(B)(1),(B),(1),,
11375(B)(2),HS,POSS CNTL SUB W/O PRESCRP,M,19850101,99999999,11375,(B)(2),(B),(2),,
11375.5(A),HS,SELL/DIST SYNTH STIM COMP,M,20111009,99999999,11375.5,(A),(A),,,
11377(A),HS,POSS CONTROLLED SUBSTANCE,F,19731001,99999999,11377,(A),(A),,,
11377(A),HS,POSSESS CNTL SUB,M,19731001,99999999,11377,(A),(A),,,
11377(B)(1),HS,POSS CNTL SUB:N/PRIOR CON,M,19730101,20141104,11377,(B)(1),(B),(1),,
11377(B)(2),HS,UNLAW POSSESS KETAMINE,M,19730101,20141104,11377,(B)(2),(B),(2),,
11378,HS,POSS CNTL SUB FOR SALE,F,19770701,99999999,11378,,,,,
11378.5,HS,PHENCYCLIDINE/ETC F/SALE,F,19790101,99999999,11378.5,,,,,
11379,HS,TRANSP/ETC CNTL SUB,F,19770701,99999999,11379,,,,,
11379(A),HS,TRANSP/ETC CNTL SUB,F,19900101,99999999,11379,(A),(A),,,
11379(B),HS,TRANSP/ETC F/SALE C/SUB,F,19900101,99999999,11379,(B),(B),,,
11379.2,HS,POSS F/SALE/SELL CNTL SUB,F,19910101,99999999,11379.2,,,,,
11379.5(A),HS,TRANSP/ETC PHENCYCLDN/ETC,F,19900101,99999999,11379.5,(A),(A),,,
11379.5(B),HS,PHENC/ETC:SEL/ETC BTWN CO,F,19900101,99999999,11379.5,(B),(B),,,
11379.6(A),HS,MFG/ETC CNTL SUB,F,19850129,99999999,11379.6,(A),(A),,,
11379.6(B),HS,OFFER TO MFG/ETC CNTL SUB,F,19850129,99999999,11379.6,(B),(B),,,
